#Amharic Name	Name Type	Alternate Spelling
ሙሉጌታ	Male	
ሙላቱ	Male	
ሙላት	Both	
ሙላቷ	Female	
ሙላጭ	Other	
ሙልሙል	Other	
ሙሐመድ	Male	
ሙሐሙድ	Male	
ሙሜ	Don't Know	
ሙሪ	Other	
ሙራድ	Male	
ሙሬ	Other	
ሙሰንባይ	Other	
ሙሰይድ	Male	
ሙሳ	Male	
ሙሴ	Male	
ሙሴላ	Don't Know	
ሙስሊህ	Don't Know	
ሙስላህ	Male	
ሙስባሀ	Male	
ሙስና	Other	
ሙስጠፋ	Male	
ሙሻዘር	Don't Know	
ሙሽራ	Other	
ሙሾ	Other	
ሙቃ	Don't Know	
ሙቅቢል	Male	
ሙባረክ	Male	
ሙታን	Other	
ሙታንታ	Other	
ሙኒራ	Female	
ሙኒር	Male	
ሙአዝ	Male	መዓዝ
ሙከራ	Other	
ሙካሽ	Male	
ሙካሽ 	Unknown	
ሙክታር	Male	
ሙክት	Other	
ሙዘይን	Male	
ሙዚቀኛ	Other	
ሙዚቃ	Other	
ሙዜ	Both	
ሙያ	Other	
ሙያተኛ	Other	
ሙያተኛች	Unknown	
ሙያተኞች	Other	
ሙደና	Don't Know	
ሙዳ	Other	
ሙዳይ	Other	
ሙግት	Other	
ሙጥሃር	Male	
ሙጥልቅ	Other	
ሙጫ	Other	
ሙጭጭላ	Other	
ሙጻአሮን	Male	
ሙፍታህ	Male	
ሚሊዮን	Both	
ሚሊያርድ	Male	
ሚሌና	Female	
ሚልባህ	Don't Know	
ሚልኪያስ	Unknown	
ሚልክያስ	Male	
ሚሚ	Female	
ሚራህ	Don't Know	
ሚኒስቴር	Other	
ሚኒስቴር።	Other	
ሚኒቴር	Other	
ሚና	Other	
ሚናስ	Male	
ሚኤሶ	Other	
ሚኪያስ	Male	
ሚካኤል	Male	
ሚዛን	Both	
ሚዛነወርቅ	Female	
ሚደቅሳ	Male	
ሚደቅሶ	Male	
ሚፍታህ	Male	
ሚዜ	Other	
ሚያዚያ	Other	
ሚዳቆ	Other	
ሚጣቅ	Other	
ሚጥሚጣ	Other	
ማህሌት	Both	
ማህሙድ	Male	
ማህር	Other	
ማህበረ	Other	ማኅበረ
ማህበራዊ	Other	ማኅበራዊ
ማህበር	Other	
ማህብር	Other	ማኅበር
ማህተመ	Male	
ማህተም	Other	
ማህቶት	Other	
ማህደረ	Both	
ማህደሩ	Male	
ማህደር	Both	
ማህዲ	Don't Know	መሕዲ
ማህጸን	Other	
ማህጸንተ	Female	
ማህፉዝ	Male	
ማለስለሻ	Other	
ማለደ	Other	
ማለዱ	Other	
ማለዳ	Both	
ማለፊያ	Both	
ማላሽ	Other	
ማላጭ	Other	
ማልመላ	Other	
ማልሚያ	Other	
ማሎ	Male	
ማሕበር	Other	
ማመላለሻ	Other	
ማመልከቻ	Other	
ማመልካቻ	Other	
ማመንጫ	Other	
ማመጫ	Male	
ማሙሸት	Male	
ማሙዬ	Male	
ማሚቱ	Female	
ማሚቴ	Female	
ማሚት	Female	
ማሚቶ	Female	
ማማ	Other	
ማሜ	Female	
ማምረቻ	Other	
ማሞ	Male	
ማሞካሸት	Other	
ማረሚያ	Other	
ማረሻ	Other	
ማረቆ	Male	
ማረፊያ	Male	
ማረከኝ	Male	
ማረፊያነሽ	Female	
ማሩ	Male	
ማሪታ	Don't Know	
ማራገፊያ	Other	
ማሬ	Both	
ማርሸት	Male	
ማርትሬዛ	Female	
ማርልኝ	Male	
ማርቆስ	Male	
ማርቲን	Male	foreign name
ማርታ	Female	
ማርከሻ	Other	
ማርኪያ	Other	
ማርያ	Female	
ማርያማዊት	Female	
ማርያም	Female	
ማርያ	Female	
ማርዳ	Other	
ማርገጃ	Other	
ማሰልጠኛ	Other	
ማሰማሪያ	Other	
ማሳመን	Other	
ማሳተሚያ	Other	
ማሳደሪያ	Other	
ማስመሪያ	Other	
ማስረሻ	Male	
ማስረጃ	Other	
ማስተዋል	Male	
ማስተላለፊያ	Other	
ማስተማሪያ	Other	
ማስተማር	Other	
ማስተባበሪያ	Other	
ማስተናገጃ	Other	
ማስተዋወቅ	Other	
ማስተዳደሪያ	Other	
ማስተዳደር	Other	
ማስታወሻ	Other	
ማስታወቂያ	Other	
ማስጠንቀቂያ	Other	
ማስፈር	Other	
ማሻሻያ	Other	
ማሽላ	Other	
ማሽንክ	Other	
ማቀዝቀዣ	Other	
ማቅ	Other	
ማቋቋሚያ	Other	
ማበጠሪያ	Other	
ማባዘቻ	Other	
ማብረጃ	Other	
ማብራሪያ	Other	
ማብራት	Other	
ማብሰያ	Other	
ማተሚያ	Other	
ማቲ	Don't Know	
ማቴዎስ	Male	
ማትያስ	Male	ማቲያስ
ማቶት	Other	
ማኅበር	Other	
ማኅተመ	Male	
ማኅተመሥላሴ	Male	
ማኅተመወርቅ	Male	
ማነቆ	Other	
ማና	Male	
ማናለ	Male	
ማናሌ	Both	
ማናሰበው	Male	
ማናቸውም	Other	
ማናየ	Male	
ማናየህ	Male	
ማናየሽ	Female	
ማናየው	Male	
ማናዬ	Both	
ማን	Other	
ማን አህሎህ	Male	
ማን አህሎሽ	Female	
ማን አለብሽ	Female	ማናለብሽ
ማን ዘራሽ	Female	
ማን ያህሉሃል	Male	
ማን ያህሉሻል	Female	
ማን ያህልሃል	Male	
ማን ያህልሻል	Female	
ማን ያዘዋል	Male	
ማን ደፍሮ	Male	
ማን ጠግቦሽ	Female	
ማንቆርቆሪያ	Other	
ማንተጋፍቶት	Male	
ማንችሎት	Male	
ማንእንዳንቺ	Female	
ማንኛውም	Other	
ማንካ	Other	
ማንያህልሃል	Male	
ማንገቻ	Other	
ማንጠልጠያ	Other	
ማንፍሬድ	Male	foreign name
ማኛ	Other	
ማዕላፍ	Male	ማእላፍ
ማእሙን	Other	
ማእረገ	Male	ማዕረገ
ማእረጉ	Male	ማዕረጉ
ማእረግ	Male	ማዕረግ
ማእርጉ	Male	ማዕርጉ
ማእበል	Male	
ማእከላዊ	Other	
ማእከላይ	Other	
ማእከል	Other	
ማእዘን	Other	
ማእዘንት	Other	
ማእድ	Other	
ማእድን	Other	
ማእዶት	Both	
ማእጠንት	Female	
ማከናወኛ	Other	
ማከፋፈል	Other	
ማከፋፈያ	Other	
ማኪቦ	Other	
ማካበት	Other	
ማኬቦ	Other	
ማክሰኞ	Other	
ማክተሚያ	Other	
ማክዳ	Female	
ማዋለድ	Other	
ማዕረጉ	Male	
ማዘንጊያ	Male	
ማዘጋጃ	Other	
ማዝ	Other	
ማዞሪያ	Other	
ማየ ህይወት	Unknown	
ማያ ህይወት	Unknown	
ማይ ሀባር	Unknown	
ማይ በላ	Place	
ማይ ቤላ	Place	
ማይ ቤቴ	Unknown	
ማይ ጨሆት	Unknown	
ማይ ጨው	Place	
ማይ ጸምሪ	Unknown	
ማይም	Other	
ማይክል	Male	foreign name
ማይጨው	Place	
ማደሪያ	Other	
ማደራጃ	Other	
ማደያ	Other	
ማደጐ	Other	ማደጎ
ማዳራጃ	Unknown	
ማዳበሪያ	Other	
ማዳወሪያ	Other	
ማዴቦ	Other	
ማድረቂያ	Other	
ማድያት	Other	
ማድጋ	Other	
ማዶ	Other	
ማጀራት መች	Unknown	
ማጀቴ	Male	
ማጀት	Other	
ማጅራት መች	Other	
ማገሩ	Other	
ማገገሚያ	Other	
ማጋጣ	Other	
ማግስት	Other	
ማጠራቀሚያ	Other	
ማጠቃለያ	Other	
ማጠናቀሪያ	Other	
ማጠናቀቂያ	Other	
ማጠናከሪያ	Other	
ማጠንከሪያ	Other	
ማጠንጠኛ	Other	
ማጣሪያ	Other	
ማጣፈጫ	Other	
ማጥ	Other	
ማጫ	Unknown	
ማጭድ	Other	
ማፈሪያ	Other	
ማፈንገጥ	Other	
ማፈኛ	Other	
ሜላት	Female	
ሜቲ	Female	
ሜሎ	Other	
ሜሪ	Female	
ሜሮን	Female	
ሜታ	Other	
ሜንዳ	Other	
ሜንጦ	Other	
ሜኖ	Don't Know	
ሜካኤል	Male	
ሜዞ	Other	
ሜዳ	Other	
ሜጫ	Other	
ምሁራን	Other	
ምሁር	Other	
ምህላ	Other	
ምህረተ አብ	Male	
ምህረቱ	Male	ምሕረቱ
ምህረቴ	Both	ምሕረቴ
ምህረት	Both	ምሕረት
ምህዋር	Other	
ምህጻረ ቃል	Other	
ምላሰኛ	Other	
ምላስ	Other	
ምላሹ	Male	
ምላሽ	Other	
ምላጭ	Other	
ምልመላ	Other	
ምልምል	Other	
ምልአተ	Both	ምልዓተ
ምልአተወርቅ	Both	ምልዓተወርቅ
ምልአተማርያም	Female	ምልዓተማርያም
ምልአተፀጋ	Both	ምልዓተፀጋ
ምልጣን	Other	
ምሐረት	Male	
ምሕረተ	Both	
ምሕረተአብ	Male	
ምሕረተስላሴ	Both	
ምሕረቱ	Male	
ምሕረቴ	Both	
ምሕረት	Both	
ምረቃ	Other	
ምሩጽ	Male	
ምራቅ	Other	
ምራት	Other	
ምራጭ	Other	
ምርት	Other	
ምርኮኛ	Other	
ምርጊት	Other	
ምርጥነህ	Male	
ምርጫ	Other	
ምርፋቅ	Don't Know	
ምሰሶ	Other	
ምሳሌ	Male	
ምሳር	Other	
ምስለኔ	Other	
ምስል	Other	
ምስማር	Other	
ምስማክ	Both	
ምስራቃውያን	Other	
ምስራቅ	Both	
ምስራች	Female	
ምስርች	Don't Know	
ምስቅልቅል	Other	
ምስኪን	Other	
ምስክረ	Other	
ምስክር	Both	
ምስጉን	Male	
ምስጋኑት	Other	
ምስጋና	Male	
ምስጋኔ	Male	
ምስጋናው	Male	ምስግናው
ምስግና	Male	
ምስጢራዊ	Other	
ምስጢረ	Both	
ምስጢር	Male	
ምስጥ	Other	
ምሽግ	Other	
ምቧይ	Other	
ምትሀት	Other	
ምትኩ	Male	
ምትካቸው	Other	
ምትኬ	Male	
ምትክ	Both	
ምትክነሽ	Female	
ምትኳ	Female	
ምቹ	Other	
ምች	Other	
ምኒልክ	Male	
ምናምን	Other	
ምናሰር	Other	
ምናሴ	Male	
ምናብ	Male	
ምናየ	Male	
ምን ተስኖት	Male	
ምን ትዋብ	Female	
ምን አለ	Male	
ምን ውየለት	Male	
ምንልክ	Male	
ምንሽር	Other	
ምንቅርቅር	Other	
ምንባብ	Other	
ምንታምር	Male	
ምንትራስ	Female	
ምንቸት	Other	
ምንችሌ	Other	
ምንዛሬ	Other	
ምንዝር	Other	
ምንደኛ	Other	
ምንዳ	Male	
ምንዳዬ	Male	
ምንጃር	Other	
ምንጅላት	Other	
ምንጠራ	Other	
ምንጭ	Other	
ምንአለሽዋ	Male	
ምንአሉ	Male	
ምንዋልኩለት	Male	
ምንውዬ	Male	
ምንያ	Male	
ምንያህል	Male	
ምንያሻል	Male	
ምንያሽዋል	Male	
ምኞታዊ	Other	
ምኞት	Both	
ምእመናን	Other	
ምእራባውያን	Other	
ምእራብ	Other	
ምእራፍ	Both	
ምእት	Other	
ምእዳን	Other	
ምኩራብ	Both	
ምክረ	Male	
ምክረስላሴ	Male	
ምክሩ	Male	
ምክር	Other	
ምዝበራ	Other	
ምዝብር	Other	
ምደባ	Other	
ምድረ በዳ	Other	
ምድር	Other	
ምድጃ	Other	
ምጃ	Other	
ምግባሩ	Male	
ምግብ	Other	
ምጣኔ	Other	
ምጥማጥ	Other	
ምጥበሻ	Unknown	
ምጥን	Female	
ምጽላል	Female	
ምጽዋ	Other	
ምጽዋት	Other	
ሞላ	Other	
ሞላሌ	Other	
ሞላልኝ	Male	
ሞልቶት	Male	
ሞሚና	Female	
ሞረሽ	Other	
ሞረቴ	Other	
ሞረዳ	Male	
ሞረድ	Other	
ሞራ	Other	
ሞሲሳ	Male	
ሞተራ	Other	
ሞት	Other	
ሞት ባይኖር	Other	
ሞንዳላ	Other	
ሞሼ	Male	
ሞካ	Don't Know	
ሞክሼ	Other	
ሞጃ	Other	
ሞጆ	Place	
ሞገሳ	Don't Know	
ሞገሴ	Male	
ሞገስ	Male	
ሞገደኛ	Other	
ሞገድ	Other	
ሞግሼ	Don't Know	
ሞግዚት	Other	
ሞጣ	Other	
ሞጣህት	Other	
ሞፈር	Other	
ሞፎ	Other	
ሟርተኛ	Other	
ሟች	Other	
ሠምሩ	Other	
ሠረቀ	Male	
ሠራዊት	Both	
ሠርፀ	Male	
ሠይፉ	Male	
ሣህለ	Male	
ሣህሉ	Male	
ሣራ	Female	
ሣኒ	Male	
ሥላሴ	Male	
ሥራ	Female	
ሥራህብዙ	Male	
ሥራነሽ	Female	
ሥራው	Male	
ሥርአት	Both	
ሥርግው	Male	
ሥነ	Male	
ሥነስብሃቱ	Male	
ሥነፀሐይ	Female	
ሥእሉ	Other	
ሥዩም	Male	
ረሃብ	Other	
ረሂማ	Female	
ረመዳን	Male	
ረዋዚ	Male	
ረመጥ	Other	
ረምሐ	Other	
ረስቲን	Male	
ረሺድ	Male	
ረቀታ	Unknown	
ረቂቁ	Other	
ረቂቅ	Both	
ረቡእ	Other	
ረቢ	Other	
ረባዳ	Other	
ረታ	Male	
ረውዳ	Female	
ረኮ	Other	
ረኸጥ	Other	
ረዘነ	Male	
ረዲ	Male	
ረዳ	Male	
ረዳት	Other	
ረዳእ	Other	
ረዴ	Other	
ረድ	Male	
ረድማን	Male	
ረድኤቱ	Male	
ረድኤት	Both	
ረድፍ	Other	
ረጀቦ	Unknown	
ረጀት	Other	
ረጃ	Male	
ረጅ	Other	
ረጅም	Other	
ረገዱ	Female	
ረገድ	Female	
ረጋሳ	Male	
ረጋሽ	Unknown	
ረፋድ	Other	
ሩቂያ	Female	
ሩር	Don't Know	
ሩት	Female	
ሩካቤ	Other	
ሩጋ	Male	
ሩጐን	Don't Know	
ሩፋኤል	Male	
ሪሃና	Female	
ሪህ	Other	
ሪሻን	Female	
ሪቅ	Other	
ሪዝ	Other	
ሪጋ	Other	
ሪፖርት	Other	
ራሂማ	Female	
ራሄል	Female	
ራህመቶ	Male	
ራህማ	Female	
ራሜት	Don't Know	
ራም	Don't Know	
ራስ	Other	
ራስ ቁር	Unknown	
ራስጌ	Other	
ራቢያ	Don't Know	
ራብእ	Unknown	
ራእይ	Both	
ራዘነ	Unknown	
ራጉ	Unknown	
ራጉኤል	Male	
ራጐ	Don't Know	
ራፋኤል	Male	
ሬሳ	Other	
ሬድማን	Male	
ሬድዋን	Male	
ርሚጦ	Other	
ርስ ቁር	Unknown	
ርስቱ	Male	
ርስት	Other	
ርስትነሽ	Female	
ርቄ	Don't Know	
ርቢ	Other	
ርብራብ	Other	
ርብቃ	Female	
ርብእ	Don't Know	
ርቱእ	Other	
ርችት	Other	
ርእስ	Other	
ርእሶም	Male	
ርእዮተ ኣለም	Unknown	
ርእዮት	Other	
ርካሽ	Other	
ርዝመት	Other	
ርዝራዥ	Other	
ሮ/	Don't Know	
ሮሀ	Other	
ሮማነ	Female	
ሮማነወርቅ	Female	
ሮማን	Female	
ሮበሌ	Don't Know	
ሮቢ	Other	
ሮቢት	Other	
ሮባ	Male	
ሮቤ	Other	
ሮብ	Other	
ሮዛ	Female	
ሰለሄ መለሄ	Unknown	
ሰለባ	Other	
ሰለክላካ	Other	
ሰለጠነ	Other	
ስለሃዲን	Male	
ሰሊሆም	Other	
ሰላመ	Other	
ሰላሙ	Male	
ሰላማ	Male	
ሰላማዊ	Other	
ሰላማዊት	Female	
ሰላም	Both	
ሰላምነሽ	Female	
ሰላሱት	Other	
ሰላሳ	Other	
ሰላቢ	Other	
ሰላይ	Other	
ሰላጣ	Other	
ሰላጤ	Other	
ሰሌን	Other	
ሰሌዳ	Other	
ሰልማን	Male	
ሰልፈኛ	Other	
ሰልፍ	Other	
ሰሎሜ	Female	
ሰሎሞን	Male	
ሰመመን	Other	
ሰመረ	Other	
ሰመነ	Male	
ሰመተር	Other	
ሰሙ	Male	
ሰሙነሽ	Female	
ሰሙንጉስ	Male	
ሰሚራ	Female	
ሰሚር	Male	
ሰማኒያ	Other	
ሰማን	Other	
ሰማእታት	Other	
ሰማእትነት	Other	
ሰማያት	Other	
ሰማያዊ	Other	
ሰማይ	Other	
ሰማይ ነሽ	Female	
ሰማሁ	Male	
ሰማእግዜር	Male	
ሰማኸኝ	Male	
ሰማው	Male	
ሰማይቱ	Female	
ሰምሩ	Male	
ሰምረ	Male	
ሰረቀብርሃን	Male	
ሰርቤሳ	Male	
ሰሜ ነህ	Male	
ሰሜናዊ	Other	
ሰሜን	Other	
ሰም	Other	
ሰምና ወርቅ	Other	
ሰሞነኛ	Other	
ሰሞን	Other	
ሰረሰር	Other	
ሰረቀ	Male	ሠረቀ
ሰረገላ	Other	
ሰሪ	Other	
ሰራተኛ	Other	
ሰራተኛች	Other	
ሰራተኞት	Other	
ሰራዊት	Male	
ሰርቦ	Other	
ሰርቶ በላ	Other	
ሰርኔሳ	Other	
ሰርክ	Other	
ሰርክአዲስ	Both	
ሰርክአለም	Both	ሰርክዓለም
ሰረጋጋ	Male	
ሰርጎብርሃን	Male	
ሰርፃይ	Male	
ሰበነ	Both	
ሰርዱ	Other	
ሰርዶ	Other	
ሰርገኛ	Other	
ሰርጸ	Male	ሠርፀ
ሰርጹ	Male	ሠርፁ
ሰሳ	Other	
ሰቀላ	Other	
ሰቃ	Other	
ሰቅ	Other	
ሰቆጣ	Other	
ሰቋር	Other	
ሰበ ነክ	Female	
ሰበታ	Other	
ሰበከት	Other	
ሰበዝ	Other	
ሰባ	Other	
ሰባራ	Other	
ሰባተኛ	Other	
ሰባት	Other	
ሰባኪ	Other	
ሰብለ	Both	
ሰብለወርቅ	Female	
ሰብለወንጌል	Female	
ሰብለገነት	Female	
ሰብሉ	Male	
ሰብል	Both	
ሰብሳቢ	Other	
ሰብስቤ	Male	
ሰብአ ሰገል	Other	
ሰብአ ስገል	Other	
ሰብአዊ	Other	
ሰብአዊነት	Other	
ሰቦቃ	Male	
ሰታቴ	Other	
ሰነድ	Other	
ሰኒያ	Female	
ሰናይ	Male	
ሰናይት	Female	
ሰናድር	Other	
ሰናፊል	Other	
ሰናፍጭ	Other	
ሰኔ	Other	
ሰንሰለት	Other	
ሰንሰል	Other	
ሰንበሌጥ	Other	
ሰንበር	Other	
ሰንበቱ	Male	
ሰንበታ	Male	
ሰንበቴ	Male	
ሰንበት	Other	
ሰንበቶ	Male	
ሰንአፈ	Other	
ሰንኮፍ	Other	
ሰንደል	Other	
ሰንደቅ	Other	
ሰንደቁ	Male	
ሰንዳፋ	Other	
ሰንጋ	Other	
ሰንጠረጅ	Other	
ሰንጢ	Other	
ሰኞ	Other	
ሰአት	Other	
ሰኣታት	Other	
ሰኣት	Other	
ሰኮሩ	Other	
ሰኮና	Other	
ሰዉ	Other	
ሰዋሰው	Other	
ሰዊ	Male	
ሰዊተ	Female	
ሰዊት	Female	
ሰውነቴ	Both	
ሰውአገኝ	Both	
ሰውአለም	Both	
ሰው	Other	
ሰው በላ	Other	
ሰውነት	Both	
ሰያፍ	Other	
ሰይድ	Male	
ሰይዳ	Female	
ሰይጣን	Other	
ሰይፈ	Male	
ሰይፈ አርእድ	Unknown	
ሰይፈ እርእድ	Unknown	
ሰይፈሚካኤል	Male	
ሰይፈስላሴ	Male	
ሰይፈገብርኤል	Male	
ሰይፈዲን	Male	
ሰይፉ	Male	
ሰይፉዲን	Male	
ሰይፍ	Other	
ሰዮ	Other	
ሰደሪያ	Other	
ሰደርያ	Other	
ሰደቃ	Other	
ሰደቻ	Other	
ሰደድ	Other	
ሰደፍ	Other	
ሰዲ	Other	
ሰዶም	Other	
ሰገራ	Other	
ሰገባ	Other	
ሰገነት	Other	
ሰገነይቲ	Other	
ሰገዱ	Male	
ሰገድ	Male	
ሰገዱልሽ	Female	
ሰጠ	Male	
ሰጠኝ	Male	
ሰጥአርጋቸው	Male	
ሰጥአርጌ	Male	
ሰገን	Other	
ሰገድ	Other	
ሰጐን	Other	
ሰጠኝ	Male	
ሰፈራ	Other	
ሰፈር	Other	
ሰፈፍ	Other	
ሰፈፍ የለሽ	Other	
ሰፈፌ	Female	
ሰፊ	Other	
ሰፊው	Other	
ሰፊጌታ	Male	
ሰፋ	Male	
ሰፋሸዋ	Male	
ሰፋኒት	Female	
ሰፋአለም	Both	
ሰፎንያስ	Male	
ሰፋሰፋ	Other	
ሰፌድ	Other	
ሰፍሳፋ	Other	
ሰፍነግ	Other	
ሱለሂማን	Male	
ሱሌ	Male	
ሱሌማን	Male	
ሱልጣን	Male	
ሱረት	Other	
ሱሪ	Other	
ሱሪያ	Female	
ሱሩር	Male	
ሱራፌል	Male	
ሱርቦ	Male	
ሱርና	Male	
ሱስንዮስ	Male	
ሱቅ	Other	
ሱቢህ	Other	
ሱባኤ	Other	
ሱቲ	Other	
ሱፋጭ	Other	
ሱፍያን	Male	ሱፊያን
ሲሚሎ	Other	
ሲሚንቶ	Other	
ሲሞን	Male	foreign name
ሲራክ	Male	
ሲራጅ	Male	
ሲርሃን	Don't Know	
ሲሳይ	Male	
ሲሳይነሽ	Female	
ሲሶ	Other	
ሲትራ	Female	
ሲቃላ	Other	
ሲባጐ	Other	
ሲቤንስን	Don't Know	
ሲኖዶስ	Other	
ሲኦል	Other	
ሲዳ	Other	
ሲዳማ	Other	
ሲዳሞ	Other	
ሲጃራ	Male	
ሳህለ	Male	
ሳህለመድህን	Male	
ሳህለሚካኤል	Male	
ሳህለማርያም	Both	
ሳህለሥላሴ	Male	
ሳህለየሱስ	Male	
ሳህለወርቅ	Both	
ሳህለድንግል	Female	
ሳህልነሽ	Female	
ሳህሏ	Female	
ሳህም	Male	
ሳህሉ	Male	ሣህሉ
ሳህሊቱ	Female	
ሳህሌ	Male	
ሳሆ	Don't Know	
ሳለ አይሰጥ	Other	
ሳለህ	Don't Know	
ሳሊ	Other	
ሳሊህ	Other	
ሳሊም	Male	
ሳሊያ	Female	
ሳላ	Male	
ሳሌህ	Other	
ሳልህ	Don't Know	
ሳልልሽ	Female	
ሳልስ	Other	
ሳልሃዲን	Male	ሳላህአዲን
ሳሙና	Other	
ሳሙኤል	Male	
ሳሚ	Male	
ሳሚር	Male	
ሳሚያ	Female	
ሳማ	Other	
ሳምራዊ	Male	
ሳምራዊት	Female	
ሳምሶን	Male	
ሳምባ	Other	
ሳምንታዊ	Other	
ሳምንት	Other	
ሳበሸዋ	Male	
ሳበይፋት	Male	
ሳባ	Female	
ሳሪስ	Other	
ሳራ	Female	
ሳሳሁልሽ	Female	
ሳቡሬ	Don't Know	
ሳቢ	Other	
ሳቢር	Male	
ሳቢሳ	Other	
ሳቢያ	Other	
ሳቢያን	Other	
ሳባ	Female	
ሳብእ	Other	
ሳኒ	Male	ሣኒ
ሳኒያ	Female	
ሳንቃ	Other	
ሳንባ	Other	
ሳንቲም	Other	
ሳንዱቅ	Other	
ሳንድቬድ	Other	
ሳንጃ	Other	
ሳኣል	Unknown	
ሳኣዳ	Female	
ሳኢዳ	Female	
ሳይሽ	Female	
ሳይድ	Male	
ሳዲ	Male	
ሳዳ	Male	
ሳይዳ	Female	
ሳዱላ	Other	
ሳድስ	Other	
ሳድያ	Other	ሳዲያ
ሳጠራ	Other	
ሳጥናኤል	Other	
ሴም	Male	
ሴረኛ	Other	
ሴራ	Other	
ሴሰኛ	Other	
ሴሰኛነት	Other	
ሴቴ	Other	
ሴት	Other	
ሴት አውል	Other	
ሴትነት	Other	
ሴትኛ አዳሪ	Other	
ስሁል	Other	
ስሂን	Female	ስኂን
ስህነ	Both	
ስህን	Both	
ስለእናት	Female	
ስህተት	Other	
ስለሺ	Male	
ስለሽ	Other	
ስለት	Other	
ስሉስ	Don't Know	
ስላስ	Female	
ስልስ	Other	
ስልቅ	Other	
ስልባቦት	Other	
ስልብ	Other	
ስልተ	Other	
ስልቻ	Other	
ስልክ	Other	
ስልጣን	Other	
ስመኝ	Both	
ስመኘው	Male	
ስመኝሽ	Female	
ስሙኒ	Other	
ስሚንቶ	Other	
ስማዳ	Other	
ስማ	Male	
ስማቸው	Male	
ስሜ	Male	
ስሜ ነህ	Male	
ስሜ ነሽ	Female	
ስሜት	Other	
ስም	Other	
ስምምነት	Other	
ስምረት	Both	
ስምረተአብ	Male	
ስምሪት	Other	
ስምንተኛ	Other	
ስምንት	Other	
ስምኦን	Male	
ስምዛ	Other	
ስሪት	Other	
ስራ	Other	
ስራ አስኪያጅ	Other	
ስራ አጥ	Other	
ስር	Other	
ስር ነቀል	Other	
ስርቅታ	Other	
ስርቆሽ	Other	
ስርቻ	Other	
ስርኣተ	Other	
ስርኣተ አልባነት	Government	
ስርወ	Other	
ስርየት	Other	
ስርገው	Other	ሥርገው
ስርጉት	Female	
ስርግው	Male	ሥርግው
ስቃይ	Other	
ስቅለት	Other	
ስቋር	Other	
ስብሀቱ	Male	ስብሐቱ
ስብሀት	Male	ስብሐት
ስብሀትለ አብ	Other	
ስብሐት	Male	
ስብራት	Other	
ስብሰባ	Other	
ስብስቴ	Other	
ስብስቴያኖስ	Other	
ስታንስሉዉ	Other	
ስኂን	Female	
ስነ	Other	
ስነሕይወት	Male	
ስኒ	Other	
ስና	Other	
ስናር	Don't Know	
ስናፍቅሽ	Female	
ስኔ	Other	
ስንሐት	Other	
ስንቄ	Female	
ስንቅ ነህ	Male	
ስንቅ ነሽ	Female	
ስንቡል	Other	
ስንብል	Other	
ስንት አየሁ	Male	ስንታየሁ
ስንኩል	Other	
ስንደዶ	Other	
ስንዱ	Female	
ስንድድ	Other	
ስንጥር	Other	
ስንጥቅ	Other	
ስእለ	Male	ሥእለ
ስእላዊ	Other	ሥእላዊ
ስእል	Other	ሥእል
ስዕሊቱ	Female	
ስዕላይ	Male	
ስኳሬ	Female	
ስኳር	Other	
ስዋሰው	Other	
ስውር	Other	
ስዩም	Male	ሥዩም
ስደተኛ	Other	
ስደተኞች	Other	
ስደት	Other	
ስድሳ	Other	
ስድስተኛ	Other	
ስድስት	Other	
ስድስቶ	Other	
ስጋ	Other	
ስጋ ሜዳ	Place	
ስጋ ወደሙ	Other	
ስጋዊ	Other	
ስጋጃ	Other	
ስግብግብ	Other	
ስጦታው	Male	
ስፌት	Other	
ስፍራሽ	Female	
ስፖርት	Other	
ሶሎግ	Other	
ሶምሶማ	Other	
ሶራ	Female	
ሶስተኛ	Other	
ሶስት	Other	
ሶስና	Female	
ሶታ	Don't Know	
ሶደሬ	Other	
ሶዶ	Other	
ሶፊያ	Female	
ሸህ	Other	
ሸሆና	Other	
ሸለመው	Other	
ሸለማይ	Other	
ሸለሸል	Other	
ሸለመ	Male	
ሸለቆ	Other	
ሸመገለ	Other	
ሸሚዝ	Other	
ሸማ	Other	
ሸማኔ	Other	
ሸማገለ	Other	
ሸምሱ	Male	
ሸምሲ	Male	
ሸምቃቃ	Other	
ሸምበቆ	Other	
ሸረሪት	Other	
ሸረኛ	Other	
ሸሩባ	Other	
ሸሪፍ	Male	
ሸራ	Other	
ሸርሙጣ	Other	
ሸቀጣ ሸቀጥ	Other	
ሸቀጥ	Other	
ሸቃጭ	Other	
ሸበሌ	Other	
ሸበል	Other	
ሸቤ	Other	
ሸንቁጤ	Male	
ሸንቁጥ	Male	
ሸንቂጤ	Male	
ሸንተረር	Other	
ሸንኮሩ	Other	
ሸንኮሬ	Female	
ሸንኮር	Male	
ሸንጐ	Other	
ሸንጐበት	Other	
ሸንፈተኛ	Other	
ሸኖ	Other	
ሸክላ	Other	
ሸሽጌ	Male	
ሸዊት	Female	
ሸዋ	Male	
ሸዋመብራት	Both	
ሸዋማማሽ	Female	
ሸዋረገድ	Both	
ሸዋረጋ	Male	
ሸዋረጋሽ	Female	
ሸዋእርካብሽ	Female	
ሸዋሰገድ	Male	
ሸዋቀና	Male	
ሸዋበዛ	Both	
ሸዋብርሃን	Both	
ሸዋነሽ	Female	
ሸዋላንቺ	Female	
ሸዋንቅጣው	Male	
